# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
มุ่งตรง	3	1	มุ่ง|ตรง	มุ่ง|ตรง:2 มุ่งตรง:1	train=3
ยาด้วย	3	1	ยาด้วย	ยาด้วย:2 ยา|ด้วย:1	train=3
ยามร้าย	3	1	ยาม|ร้าย	ยาม|ร้าย:2 ยามร้าย:1	train=3
ยาวิเศษ	3	1	ยาวิเศษ	ยาวิเศษ:2 ยา|วิเศษ:1	train=3
ยิ่งกว่านั้น	3	1	ยิ่งกว่านั้น	ยิ่งกว่านั้น:2 ยิ่งกว่า|นั้น:1	train=2,val=1
ย่อมได้	3	1	ย่อมได้	ย่อมได้:2 ย่อม|ได้:1	test=1,train=2
รถไฟฟ้า	3	1	รถไฟฟ้า	รถไฟฟ้า:2 รถไฟ|ฟ้า:1	train=3
รวมหัว	3	1	รวมหัว	รวมหัว:2 รวม|หัว:1	train=3
รสจัด	3	1	รสจัด	รสจัด:2 รส|จัด:1	train=3
รหัสแดง	3	1	รหัส|แดง	รหัส|แดง:2 รหัสแดง:1	train=3
ริมฝั่ง	3	1	ริมฝั่ง	ริมฝั่ง:2 ริม|ฝั่ง:1	train=3
รุ่นเก่า	3	1	รุ่นเก่า	รุ่นเก่า:2 รุ่น|เก่า:1	train=3
ร้อยเอกเค	3	1	ร้อยเอก|เค	ร้อยเอก|เค:2 ร้อยเอกเค:1	train=3
ร้านซักรีด	3	1	ร้านซักรีด	ร้านซักรีด:2 ร้าน|ซักรีด:1	train=3
ร้านเสริมสวย	3	1	ร้าน|เสริมสวย	ร้าน|เสริมสวย:2 ร้านเสริมสวย:1	train=3
ลุกฮือ	3	1	ลุกฮือ	ลุกฮือ:2 ลุก|ฮือ:1	train=3
ลูกบุญธรรม	3	1	ลูก|บุญธรรม	ลูก|บุญธรรม:2 ลูกบุญธรรม:1	train=3
วันครบรอบ	3	1	วันครบรอบ	วันครบรอบ:2 วัน|ครบรอบ:1	train=2,val=1
วางตัว	3	1	วางตัว	วางตัว:2 วาง|ตัว:1	train=3
สงครามกลางเมือง	3	1	สงคราม|กลางเมือง	สงคราม|กลางเมือง:2 สงครามกลางเมือง:1	train=3
สดใหม่	3	1	สด|ใหม่	สด|ใหม่:2 สดใหม่:1	train=3
สลัดอากาศ	3	1	สลัดอากาศ	สลัดอากาศ:2 สลัด|อากาศ:1	train=3
สะกดรอยตาม	3	1	สะกดรอยตาม	สะกดรอยตาม:2 สะกด|รอยตาม:1	train=3
สักวันนึง	3	1	สักวันนึง	สักวันนึง:2 สักวัน|นึง:1	train=3
สัตว์ประหลาด	3	1	สัตว์ประหลาด	สัตว์ประหลาด:2 สัตว์|ประหลาด:1	train=3
สัปดาห์ก่อน	3	1	สัปดาห์ก่อน	สัปดาห์ก่อน:2 สัปดาห์|ก่อน:1	train=3
สาวกรุ๊ปปี้	3	1	สาวกรุ๊ปปี้	สาวกรุ๊ปปี้:2 สาว|กรุ๊ปปี้:1	train=3
สิจ้ะ	3	1	สิ|จ้ะ	สิ|จ้ะ:2 สิจ้ะ:1	train=3
สีเงิน	3	1	สีเงิน	สีเงิน:2 สี|เงิน:1	train=3
สืบต่อ	3	1	สืบต่อ	สืบต่อ:2 สืบ|ต่อ:1	train=3
สุดจะทน	3	1	สุด|จะ|ทน	สุด|จะ|ทน:2 สุดจะทน:1	train=2,val=1
หนอนหนังสือ	3	1	หนอนหนังสือ	หนอนหนังสือ:2 หนอน|หนังสือ:1	train=3
หนังสือรุ่น	3	1	หนังสือรุ่น	หนังสือรุ่น:2 หนังสือ|รุ่น:1	train=3
หนังโป๊	3	1	หนัง|โป๊	หนัง|โป๊:2 หนังโป๊:1	train=3
หน้าคุ้น	3	1	หน้า|คุ้น	หน้า|คุ้น:2 หน้าคุ้น:1	train=3
หมุนวน	3	1	หมุนวน	หมุนวน:2 หมุน|วน:1	train=3
หลบภัย	3	1	หลบภัย	หลบภัย:2 หลบ|ภัย:1	train=3
หัวแดง	3	1	หัว|แดง	หัว|แดง:2 หัวแดง:1	train=3
หากัน	3	1	หา|กัน	หา|กัน:2 หากัน:1	train=3
หานเซิน	3	1	หานเซิน	หานเซิน:2 หา|นเซิน:1	train=3
หาสีเขียว	3	1	หา|สีเขียว	หา|สีเขียว:2 หาสีเขียว:1	train=3
ห้องสุขา	3	1	ห้องสุขา	ห้องสุขา:2 ห้อง|สุขา:1	train=3
ห้องเก็บของ	3	1	ห้อง|เก็บ|ของ	ห้อง|เก็บ|ของ:2 ห้องเก็บของ:1	test=1,train=2
องค์สันตะปาปา	3	1	องค์สันตะปาปา	องค์สันตะปาปา:2 องค์|สันตะปาปา:1	train=3
อยู่รอด	3	1	อยู่รอด	อยู่รอด:2 อยู่|รอด:1	train=3
ออกเสียง	3	1	ออกเสียง	ออกเสียง:2 ออก|เสียง:1	train=3
อันดับแรก	3	1	อันดับแรก	อันดับแรก:2 อันดับ|แรก:1	train=3
อาจารย์ซู	3	1	อาจารย์|ซู	อาจารย์|ซู:2 อาจารย์ซู:1	train=3
อาจารย์หยิม	3	1	อาจารย์|หยิม	อาจารย์|หยิม:2 อาจารย์หยิม:1	train=3
อายุยืน	3	1	อายุ|ยืน	อายุ|ยืน:2 อายุยืน:1	train=3
อึดอัดใจ	3	1	อึดอัดใจ	อึดอัดใจ:2 อึดอัด|ใจ:1	train=3
อ้ายบ้า	3	1	อ้ายบ้า	อ้ายบ้า:2 อ้าย|บ้า:1	train=3
ฮิเอง	3	1	ฮิเอง	ฮิเอง:2 ฮิ|เอง:1	train=3
เขตหวงห้าม	3	1	เขต|หวงห้าม	เขต|หวงห้าม:2 เขตหวงห้าม:1	train=3
เครื่องฉาย	3	1	เครื่อง|ฉาย	เครื่อง|ฉาย:2 เครื่องฉาย:1	train=3
เงินหมวย	3	1	เงินหมวย	เงินหมวย:2 เงิน|หมวย:1	train=3
เจ็ดเก้า	3	1	เจ็ดเก้า	เจ็ดเก้า:2 เจ็ด|เก้า:1	train=3
เจ้าขี้แพ้	3	1	เจ้าขี้แพ้	เจ้าขี้แพ้:2 เจ้า|ขี้แพ้:1	train=3
เจ้างี่เง่า	3	1	เจ้า|งี่เง่า	เจ้า|งี่เง่า:2 เจ้างี่เง่า:1	train=3
เจ้าดี	3	1	เจ้า|ดี	เจ้า|ดี:2 เจ้าดี:1	train=3
เจ้าตัวเล็ก	3	1	เจ้า|ตัวเล็ก	เจ้า|ตัวเล็ก:2 เจ้าตัวเล็ก:1	train=3
เจ้าโลก	3	1	เจ้าโลก	เจ้าโลก:2 เจ้า|โลก:1	train=3
เช้าตรู่	3	1	เช้าตรู่	เช้าตรู่:2 เช้า|ตรู่:1	train=3
เด็กบ้านนอก	3	1	เด็กบ้านนอก	เด็กบ้านนอก:2 เด็ก|บ้านนอก:1	train=3
เท่านี้แหละ	3	1	เท่านี้|แหละ	เท่านี้|แหละ:2 เท่านี้แหละ:1	train=3
เท้าขวา	3	1	เท้า|ขวา	เท้า|ขวา:2 เท้าขวา:1	train=3
เนยทับ	3	1	เนย|ทับ	เนย|ทับ:2 เนยทับ:1	train=3
เปนไง	3	1	เปน|ไง	เปน|ไง:2 เปนไง:1	train=3
เป็นธุระ	3	1	เป็นธุระ	เป็นธุระ:2 เป็น|ธุระ:1	train=3
เป็นอันตกลง	3	1	เป็น|อัน|ตกลง	เป็น|อัน|ตกลง:2 เป็นอันตกลง:1	train=3
เพลงชาติ	3	1	เพลงชาติ	เพลงชาติ:2 เพลง|ชาติ:1	train=3
เพื่อนเกลอ	3	1	เพื่อน|เกลอ	เพื่อน|เกลอ:2 เพื่อนเกลอ:1	train=3
เมฆดำ	3	1	เมฆดำ	เมฆดำ:2 เมฆ|ดำ:1	test=1,train=2
เยอรมันนี	3	1	เยอรมันนี	เยอรมันนี:2 เยอรมัน|นี:1	train=3
เรื่องเยอะ	3	1	เรื่องเยอะ	เรื่องเยอะ:2 เรื่อง|เยอะ:1	train=3
เลขทะเบียน	3	1	เลข|ทะเบียน	เลข|ทะเบียน:2 เลขทะเบียน:1	train=3
เสริมสวย	3	1	เสริมสวย	เสริมสวย:2 เสริม|สวย:1	train=3
เสื้อใน	3	1	เสื้อใน	เสื้อใน:2 เสื้อ|ใน:1	train=3
เอาใหม่	3	1	เอาใหม่	เอาใหม่:2 เอา|ใหม่:1	train=3
เแล้ว	3	1	เแล้ว	เแล้ว:2 เ|แล้ว:1	train=3
แกลง	3	1	แกลง	แกลง:2 แก|ลง:1	train=3
แกลอง	3	1	แกลอง	แกลอง:2 แก|ลอง:1	train=3
แช่แข็ง	3	1	แช่|แข็ง	แช่|แข็ง:2 แช่แข็ง:1	train=2,val=1
แต่หัววัน	3	1	แต่หัววัน	แต่หัววัน:2 แต่|หัววัน:1	train=3
แต่เดี๋ยว	3	1	แต่เดี๋ยว	แต่เดี๋ยว:2 แต่|เดี๋ยว:1	train=3
แทบเท้า	3	1	แทบเท้า	แทบเท้า:2 แทบ|เท้า:1	train=3
แท่นกระโดด	3	1	แท่น|กระโดด	แท่น|กระโดด:2 แท่นกระโดด:1	train=3
แปดสองเด้ง	3	1	แปด|สอง|เด้ง	แปด|สอง|เด้ง:2 แปดสองเด้ง:1	train=3
แปดโมง	3	1	แปด|โมง	แปด|โมง:2 แปดโมง:1	train=3
แปปนึง	3	1	แปปนึง	แปปนึง:2 แปป|นึง:1	train=3
แผนอพยพ	3	1	แผนอพยพ	แผนอพยพ:2 แผน|อพยพ:1	train=3
แม่สาวน้อย	3	1	แม่|สาวน้อย	แม่|สาวน้อย:2 แม่สาวน้อย:1	train=3
แยกทาง	3	1	แยก|ทาง	แยก|ทาง:2 แยกทาง:1	train=3
แสงจ้า	3	1	แสง|จ้า	แสง|จ้า:2 แสงจ้า:1	train=3
แสบตา	3	1	แสบตา	แสบตา:2 แสบ|ตา:1	train=3
โจรชาเหอ	3	1	โจรชาเหอ	โจรชาเหอ:2 โจร|ชาเหอ:1	train=3
ใจสลาย	3	1	ใจสลาย	ใจสลาย:2 ใจ|สลาย:1	train=2,val=1
ไขสือ	3	1	ไขสือ	ไขสือ:2 ไข|สือ:1	train=3
ไพ่นกกระจอก	3	1	ไพ่|นกกระจอก	ไพ่|นกกระจอก:2 ไพ่นกกระจอก:1	test=1,train=2
ไว้นั่น	3	1	ไว้|นั่น	ไว้|นั่น:2 ไว้นั่น:1	train=3
ไหมดำ	3	1	ไหม|ดำ	ไหม|ดำ:2 ไหมดำ:1	train=3
ไอ้ยุ่น	3	1	ไอ้|ยุ่น	ไอ้|ยุ่น:2 ไอ้ยุ่น:1	train=3
กรุ๊ปบี	2	1	กรุ๊ปบี	กรุ๊ปบี:1 กรุ๊ป|บี:1	train=2
การกอด	2	1	การ|กอด	การ|กอด:1 การกอด:1	train=2
การจับกุม	2	1	การ|จับกุม	การ|จับกุม:1 การจับกุม:1	train=2
การตกแต่ง	2	1	การตกแต่ง	การตกแต่ง:1 การ|ตกแต่ง:1	train=2
การมองเห็น	2	1	การ|มองเห็น	การ|มองเห็น:1 การมองเห็น:1	train=2
การลักพาตัว	2	1	การลักพาตัว	การลักพาตัว:1 การ|ลักพาตัว:1	train=2
การสละสิทธิ์	2	1	การ|สละ|สิทธิ์	การ|สละ|สิทธิ์:1 การสละสิทธิ์:1	train=2
การสัมผัส	2	1	การ|สัมผัส	การ|สัมผัส:1 การสัมผัส:1	train=2
การอดทน	2	1	การ|อดทน	การ|อดทน:1 การอดทน:1	train=2
การอ่าน	2	1	การอ่าน	การอ่าน:1 การ|อ่าน:1	train=2
การเสพติด	2	1	การเสพติด	การเสพติด:1 การ|เสพติด:1	train=2
การแกว่ง	2	1	การแกว่ง	การแกว่ง:1 การ|แกว่ง:1	train=2
ก้อนเมือก	2	1	ก้อนเมือก	ก้อนเมือก:1 ก้อน|เมือก:1	train=2
ขวัญกระเจิง	2	1	ขวัญ|กระเจิง	ขวัญ|กระเจิง:1 ขวัญกระเจิง:1	train=2
ขอยา	2	1	ขอ|ยา	ขอ|ยา:1 ขอยา:1	train=2
ขัดลำกล้อง	2	1	ขัด|ลำกล้อง	ขัด|ลำกล้อง:1 ขัดลำกล้อง:1	train=2
ขาขึ้น	2	1	ขาขึ้น	ขาขึ้น:1 ขา|ขึ้น:1	train=2
ขาพลิก	2	1	ขาพลิก	ขาพลิก:1 ขา|พลิก:1	train=2
ขี้เถ้า	2	1	ขี้เถ้า	ขี้เถ้า:1 ขี้|เถ้า:1	train=2
ข้างนั้น	2	1	ข้างนั้น	ข้างนั้น:1 ข้าง|นั้น:1	train=2
ข้างเดียว	2	1	ข้างเดียว	ข้างเดียว:1 ข้าง|เดียว:1	train=2
ข้ามผ่าน	2	1	ข้ามผ่าน	ข้ามผ่าน:1 ข้าม|ผ่าน:1	train=2
คนตาบอด	2	1	คนตาบอด	คนตาบอด:1 คน|ตาบอด:1	train=2
คนท้อง	2	1	คน|ท้อง	คน|ท้อง:1 คนท้อง:1	train=2
คนเมา	2	1	คน|เมา	คน|เมา:1 คนเมา:1	train=2
ครัวบ้านมาก	2	1	ครัวบ้านมาก	ครัวบ้านมาก:1 ครัว|บ้าน|มาก:1	train=2
ครูเควิน	2	1	ครู|เควิน	ครู|เควิน:1 ครูเควิน:1	train=2
ความดันโลหิต	2	1	ความดันโลหิต	ความดันโลหิต:1 ความดัน|โลหิต:1	train=2
ความศิวิไลซ์	2	1	ความศิวิไลซ์	ความศิวิไลซ์:1 ความ|ศิวิไลซ์:1	train=2
คาดว่า	2	1	คาด|ว่า	คาด|ว่า:1 คาดว่า:1	train=2
คืนพรุ่งนี้	2	1	คืนพรุ่งนี้	คืนพรุ่งนี้:1 คืน|พรุ่งนี้:1	train=2
คืนเดียว	2	1	คืนเดียว	คืนเดียว:1 คืน|เดียว:1	train=2
คุณกลินดา	2	1	คุณกลินดา	คุณกลินดา:1 คุณ|กลินดา:1	train=2
คุณสตรอซ	2	1	คุณ|สตรอซ	คุณ|สตรอซ:1 คุณสตรอซ:1	train=2
คุณเดอร์เด้น	2	1	คุณเดอร์เด้น	คุณเดอร์เด้น:1 คุณ|เดอร์เด้น:1	train=2
คุณเล่ออิ๋ง	2	1	คุณ|เล่ออิ๋ง	คุณ|เล่ออิ๋ง:1 คุณเล่ออิ๋ง:1	train=2
คู่ชก	2	1	คู่ชก	คู่ชก:1 คู่|ชก:1	train=2
คู่นอน	2	1	คู่นอน	คู่นอน:1 คู่|นอน:1	train=2
ค่าล่วงเวลา	2	1	ค่า|ล่วงเวลา	ค่า|ล่วงเวลา:1 ค่าล่วงเวลา:1	train=2
ค่าอาหาร	2	1	ค่าอาหาร	ค่าอาหาร:1 ค่า|อาหาร:1	train=2
งานวัด	2	1	งาน|วัด	งาน|วัด:1 งานวัด:1	train=2
งี่เง่าน่า	2	1	งี่เง่าน่า	งี่เง่าน่า:1 งี่เง่า|น่า:1	train=2
งูบูมสแลง	2	1	งูบูมสแลง	งูบูมสแลง:1 งู|บูม|สแลง:1	train=2
จริงแท้แน่นอน	2	1	จริงแท้|แน่นอน	จริงแท้|แน่นอน:1 จริงแท้แน่นอน:1	train=2
จองกิล	2	1	จองกิล	จองกิล:1 จอง|กิล:1	train=2
จีนนี่	2	1	จีนนี่	จีนนี่:1 จีน|นี่:1	train=2
จุกนมยาง	2	1	จุกนม|ยาง	จุกนม|ยาง:1 จุกนมยาง:1	train=2
ช่างกล้า	2	1	ช่างกล้า	ช่างกล้า:1 ช่าง|กล้า:1	train=2
ช่างแพ็ง	2	1	ช่าง|แพ็ง	ช่าง|แพ็ง:1 ช่างแพ็ง:1	train=2
ซักแห้ง	2	1	ซักแห้ง	ซักแห้ง:1 ซัก|แห้ง:1	train=2
ซื้อใจ	2	1	ซื้อใจ	ซื้อใจ:1 ซื้อ|ใจ:1	train=2
ดร.ธีล	2	1	ดร.|ธีล	ดร.|ธีล:1 ดร.ธีล:1	train=2
ดาวดับ	2	1	ดาวดับ	ดาวดับ:1 ดาว|ดับ:1	train=2
ด่านเอมอนดิน	2	1	ด่านเอมอนดิน	ด่านเอมอนดิน:1 ด่าน|เอมอนดิน:1	train=2
ด้วยเทอญ	2	1	ด้วยเทอญ	ด้วยเทอญ:1 ด้วย|เทอญ:1	train=2
ตกดึก	2	1	ตกดึก	ตกดึก:1 ตก|ดึก:1	train=2
ตกลงใจ	2	1	ตกลงใจ	ตกลงใจ:1 ตกลง|ใจ:1	train=2
ตรวจพบ	2	1	ตรวจพบ	ตรวจพบ:1 ตรวจ|พบ:1	train=2
ตอนกลาง	2	1	ตอน|กลาง	ตอน|กลาง:1 ตอนกลาง:1	train=2
ตอนนี่	2	1	ตอน|นี่	ตอน|นี่:1 ตอนนี่:1	train=2
ตัวจุดระเบิด	2	1	ตัวจุดระเบิด	ตัวจุดระเบิด:1 ตัว|จุดระเบิด:1	train=2
ตัวปลอม	2	1	ตัว|ปลอม	ตัว|ปลอม:1 ตัวปลอม:1	train=2
ตัวผู้หญิง	2	1	ตัวผู้หญิง	ตัวผู้หญิง:1 ตัว|ผู้หญิง:1	train=2
ตัวพี่	2	1	ตัวพี่	ตัวพี่:1 ตัว|พี่:1	train=2
ตัวอันตราย	2	1	ตัวอันตราย	ตัวอันตราย:1 ตัว|อันตราย:1	train=2
ตาดำ	2	1	ตาดำ	ตาดำ:1 ตา|ดำ:1	train=2
ตายตัว	2	1	ตายตัว	ตายตัว:1 ตาย|ตัว:1	train=2
ติดดิน	2	1	ติด|ดิน	ติด|ดิน:1 ติดดิน:1	train=2
ติดหนึบ	2	1	ติดหนึบ	ติดหนึบ:1 ติด|หนึบ:1	train=2
ตู้นี่	2	1	ตู้|นี่	ตู้|นี่:1 ตู้นี่:1	train=2
ต่อหลัง	2	1	ต่อหลัง	ต่อหลัง:1 ต่อ|หลัง:1	train=2
ถังอับเฉา	2	1	ถังอับเฉา	ถังอับเฉา:1 ถัง|อับเฉา:1	train=2
ถามหา	2	1	ถาม|หา	ถาม|หา:1 ถามหา:1	train=2
ถูกปาก	2	1	ถูกปาก	ถูกปาก:1 ถูก|ปาก:1	train=2
ทอมไอ	2	1	ทอมไอ	ทอมไอ:1 ทอม|ไอ:1	train=2
ทอแสง	2	1	ทอแสง	ทอแสง:1 ทอ|แสง:1	train=2
ทั้งคน	2	1	ทั้งคน	ทั้งคน:1 ทั้ง|คน:1	train=2
ทางการแพทย์	2	1	ทางการแพทย์	ทางการแพทย์:1 ทาง|การแพทย์:1	train=2
ทางตรง	2	1	ทาง|ตรง	ทาง|ตรง:1 ทางตรง:1	train=2
ที่จอดรถ	2	1	ที่จอด|รถ	ที่จอด|รถ:1 ที่จอดรถ:1	train=2
ที่อุดหู	2	1	ที่อุดหู	ที่อุดหู:1 ที่|อุด|หู:1	train=2
ทุกขณะ	2	1	ทุก|ขณะ	ทุก|ขณะ:1 ทุกขณะ:1	train=2
ทุกคราว	2	1	ทุกคราว	ทุกคราว:1 ทุก|คราว:1	train=2
ทุกทาง	2	1	ทุก|ทาง	ทุก|ทาง:1 ทุกทาง:1	train=2
ท่อนไม้	2	1	ท่อนไม้	ท่อนไม้:1 ท่อน|ไม้:1	train=2
ท่ารถ	2	1	ท่ารถ	ท่ารถ:1 ท่า|รถ:1	train=2
นกกระดาษ	2	1	นก|กระดาษ	นก|กระดาษ:1 นกกระดาษ:1	train=2
นอกจากนี้	2	1	นอกจากนี้	นอกจากนี้:1 นอกจาก|นี้:1	train=2
นักต่อนัก	2	1	นัก|ต่อนัก	นัก|ต่อนัก:1 นักต่อนัก:1	train=2
นับตั้งแต่	2	1	นับตั้งแต่	นับตั้งแต่:1 นับ|ตั้งแต่:1	train=2
นำโชค	2	1	นำโชค	นำโชค:1 นำ|โชค:1	train=2
น่าตา	2	1	น่าตา	น่าตา:1 น่า|ตา:1	test=1,train=1
น่าภูมิใจ	2	1	น่าภูมิใจ	น่าภูมิใจ:1 น่า|ภูมิใจ:1	train=2
น้ำปูนใส	2	1	น้ำปูน|ใส	น้ำปูน|ใส:1 น้ำปูนใส:1	train=2
น้ำลายไหล	2	1	น้ำลาย|ไหล	น้ำลาย|ไหล:1 น้ำลายไหล:1	train=2
บันทึกประจำวัน	2	1	บันทึก|ประจำวัน	บันทึก|ประจำวัน:1 บันทึกประจำวัน:1	train=2
บาร์เหล้า	2	1	บาร์เหล้า	บาร์เหล้า:1 บาร์|เหล้า:1	train=2
บ้างอย่าง	2	1	บ้างอย่าง	บ้างอย่าง:1 บ้าง|อย่าง:1	train=2
บ้านั้น	2	1	บ้านั้น	บ้านั้น:1 บ้า|นั้น:1	train=2
ประจำการ	2	1	ประจำ|การ	ประจำ|การ:1 ประจำการ:1	train=1,val=1
ปลานี่	2	1	ปลานี่	ปลานี่:1 ปลา|นี่:1	train=2
ปลาไหลทะเล	2	1	ปลาไหล|ทะเล	ปลาไหล|ทะเล:1 ปลาไหลทะเล:1	train=2
ปอยผม	2	1	ปอยผม	ปอยผม:1 ปอย|ผม:1	train=2
ปีใหม่จีน	2	1	ปีใหม่จีน	ปีใหม่จีน:1 ปีใหม่|จีน:1	train=2
ปืนสั้น	2	1	ปืนสั้น	ปืนสั้น:1 ปืน|สั้น:1	train=2
ป้ายหยก	2	1	ป้ายหยก	ป้ายหยก:1 ป้าย|หยก:1	train=2
ผลิบาน	2	1	ผลิ|บาน	ผลิ|บาน:1 ผลิบาน:1	train=2
ผิดบาป	2	1	ผิด|บาป	ผิด|บาป:1 ผิดบาป:1	train=2
ผิดวิสัย	2	1	ผิดวิสัย	ผิดวิสัย:1 ผิด|วิสัย:1	train=2
ผู้รับผิดชอบ	2	1	ผู้|รับผิดชอบ	ผู้|รับผิดชอบ:1 ผู้รับผิดชอบ:1	train=2
ผ้าปูโต๊ะ	2	1	ผ้าปูโต๊ะ	ผ้าปูโต๊ะ:1 ผ้าปู|โต๊ะ:1	train=2
ผ้าห่อศพ	2	1	ผ้า|ห่อ|ศพ	ผ้า|ห่อ|ศพ:1 ผ้าห่อศพ:1	train=2
ฝันหวาน	2	1	ฝันหวาน	ฝันหวาน:1 ฝัน|หวาน:1	train=2
พนักงานขาย	2	1	พนักงานขาย	พนักงานขาย:1 พนักงาน|ขาย:1	train=2
พบเจอ	2	1	พบเจอ	พบเจอ:1 พบ|เจอ:1	train=2
พยากรณ์อากาศ	2	1	พยากรณ์อากาศ	พยากรณ์อากาศ:1 พยากรณ์|อากาศ:1	train=2
พรางตัว	2	1	พรางตัว	พรางตัว:1 พราง|ตัว:1	train=2
พร้อมหน้า	2	1	พร้อมหน้า	พร้อมหน้า:1 พร้อม|หน้า:1	train=2
พอน่า	2	1	พอน่า	พอน่า:1 พอ|น่า:1	train=2
พอสมควร	2	1	พอ|สมควร	พอ|สมควร:1 พอสมควร:1	train=2
พันลึก	2	1	พันลึก	พันลึก:1 พัน|ลึก:1	train=1,val=1
พันล้าน	2	1	พันล้าน	พันล้าน:1 พัน|ล้าน:1	train=2
พับผ่าสิ	2	1	พับผ่าสิ	พับผ่าสิ:1 พับผ่า|สิ:1	train=2
พิมพ์ดีด	2	1	พิมพ์ดีด	พิมพ์ดีด:1 พิมพ์|ดีด:1	train=2
พี่มเหศวร	2	1	พี่|มเหศวร	พี่|มเหศวร:1 พี่มเหศวร:1	train=2
พี่สอง	2	1	พี่สอง	พี่สอง:1 พี่|สอง:1	train=2
พี่เง็ก	2	1	พี่เง็ก	พี่เง็ก:1 พี่|เง็ก:1	train=2
พี่แซม	2	1	พี่|แซม	พี่|แซม:1 พี่แซม:1	train=2
พ่อกำจร	2	1	พ่อกำจร	พ่อกำจร:1 พ่อ|กำจร:1	train=2
มนตร์สะกด	2	1	มนตร์สะกด	มนตร์สะกด:1 มนตร์|สะกด:1	train=2
มอดดับ	2	1	มอด|ดับ	มอด|ดับ:1 มอดดับ:1	train=2
มาจนู	2	1	มา|จนู	มา|จนู:1 มาจนู:1	train=2
มาซารุ	2	1	มาซารุ	มาซารุ:1 มา|ซารุ:1	train=2
มาซิโน่	2	1	มาซิโน่	มาซิโน่:1 มา|ซิโน่:1	train=2
มาดริด	2	1	มาดริด	มาดริด:1 มา|ดริด:1	train=2
มาเก๊า	2	1	มาเก๊า	มาเก๊า:1 มา|เก๊า:1	test=1,train=1
มาเต้มั้ย	2	1	มา|เต้มั้ย	มา|เต้มั้ย:1 มาเต้มั้ย:1	train=2
มิสู้	2	1	มิสู้	มิสู้:1 มิ|สู้:1	train=2
มีดหมอ	2	1	มีดหมอ	มีดหมอ:1 มีด|หมอ:1	train=2
มียางอาย	2	1	มี|ยางอาย	มี|ยางอาย:1 มียางอาย:1	train=2
มือเจาะ	2	1	มือ|เจาะ	มือ|เจาะ:1 มือเจาะ:1	train=2
ยกซด	2	1	ยก|ซด	ยก|ซด:1 ยกซด:1	train=2
ยากดประสาท	2	1	ยากดประสาท	ยากดประสาท:1 ยา|กด|ประสาท:1	train=2
ยานอนหลับ	2	1	ยาน|อนหลับ	ยาน|อนหลับ:1 ยานอนหลับ:1	train=2
ยานี่	2	1	ยานี่	ยานี่:1 ยา|นี่:1	train=2
ยามนั้น	2	1	ยาม|นั้น	ยาม|นั้น:1 ยามนั้น:1	test=1,train=1
ยิ่งแล้ว	2	1	ยิ่ง|แล้ว	ยิ่ง|แล้ว:1 ยิ่งแล้ว:1	train=2
ยี่สิบสาม	2	1	ยี่สิบสาม	ยี่สิบสาม:1 ยี่|สิบ|สาม:1	train=2
รสดี	2	1	รสดี	รสดี:1 รส|ดี:1	train=2
รอยนิ้วมือ	2	1	รอยนิ้วมือ	รอยนิ้วมือ:1 รอย|นิ้วมือ:1	train=2
รั้งท้าย	2	1	รั้งท้าย	รั้งท้าย:1 รั้ง|ท้าย:1	train=2
รูปเสีย	2	1	รูป|เสีย	รูป|เสีย:1 รูปเสีย:1	train=2
รู้งี้	2	1	รู้|งี้	รู้|งี้:1 รู้งี้:1	train=2
รู้เห็น	2	1	รู้|เห็น	รู้|เห็น:1 รู้เห็น:1	train=2
ร่วมทุน	2	1	ร่วม|ทุน	ร่วม|ทุน:1 ร่วมทุน:1	train=2
ร่วมรัก	2	1	ร่วมรัก	ร่วมรัก:1 ร่วม|รัก:1	train=2
ร้อยยี่สิบ	2	1	ร้อยยี่สิบ	ร้อยยี่สิบ:1 ร้อย|ยี่|สิบ:1	train=2
ร้านซักแห้ง	2	1	ร้านซักแห้ง	ร้านซักแห้ง:1 ร้าน|ซักแห้ง:1	train=2
ร้ายนัก	2	1	ร้ายนัก	ร้ายนัก:1 ร้าย|นัก:1	train=2
ลมชัก	2	1	ลม|ชัก	ลม|ชัก:1 ลมชัก:1	train=2
ลวงโลก	2	1	ลวง|โลก	ลวง|โลก:1 ลวงโลก:1	train=2
ลิงน้อย	2	1	ลิง|น้อย	ลิง|น้อย:1 ลิงน้อย:1	train=2
ลิงผี	2	1	ลิง|ผี	ลิง|ผี:1 ลิงผี:1	train=2
ลูกตะกั่ว	2	1	ลูกตะกั่ว	ลูกตะกั่ว:1 ลูก|ตะกั่ว:1	train=2
ลูกติด	2	1	ลูก|ติด	ลูก|ติด:1 ลูกติด:1	train=2
ลูกพี่เยียน	2	1	ลูกพี่เยียน	ลูกพี่เยียน:1 ลูกพี่|เยียน:1	train=2
ลูกแหง่	2	1	ลูกแหง่	ลูกแหง่:1 ลูก|แหง่:1	train=2
วิธีคิด	2	1	วิธีคิด	วิธีคิด:1 วิธี|คิด:1	train=2
วุ้นถั่วแดง	2	1	วุ้น|ถั่วแดง	วุ้น|ถั่วแดง:1 วุ้นถั่วแดง:1	train=2
สกุลเกา	2	1	สกุลเกา	สกุลเกา:1 สกุล|เกา:1	train=2
