# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
พระผู้เป็นเจ้า	3	1	พระผู้เป็นเจ้า	พระผู้เป็นเจ้า:2 พระ|ผู้|เป็น|เจ้า:1	train=3
พวกหล่อน	3	1	พวกหล่อน	พวกหล่อน:2 พวก|หล่อน:1	train=3
พักรบ	3	1	พัก|รบ	พัก|รบ:2 พักรบ:1	train=3
พี่ต้าดี	3	1	พี่ต้าดี	พี่ต้าดี:2 พี่ต้า|ดี:1	train=3
พี่หมึก	3	1	พี่หมึก	พี่หมึก:2 พี่|หมึก:1	test=1,train=2
ฟ้าใส	3	1	ฟ้าใส	ฟ้าใส:2 ฟ้า|ใส:1	train=3
ภูเขาเคลื่อนที่	3	1	ภูเขาเคลื่อนที่	ภูเขาเคลื่อนที่:2 ภูเขา|เคลื่อนที่:1	train=3
มองข้าม	3	1	มองข้าม	มองข้าม:2 มอง|ข้าม:1	train=3
มังกรทะเล	3	1	มังกรทะเล	มังกรทะเล:2 มังกร|ทะเล:1	train=3
มันชกินแลนด์	3	1	มันชกินแลนด์	มันชกินแลนด์:2 มัน|ชกินแลนด์:1	train=3
มันดาวา	3	1	มัน|ดาวา	มัน|ดาวา:2 มันดาวา:1	train=3
มั่วซั่ว	3	1	มั่วซั่ว	มั่วซั่ว:2 มั่ว|ซั่ว:1	train=3
มากวน	3	1	มากวน	มากวน:2 มา|กวน:1	train=3
มากว่า	3	1	มากว่า	มากว่า:2 มาก|ว่า:1	train=3
มารี	3	1	มารี	มารี:2 มา|รี:1	train=3
มาสปอนส์	3	1	มาสปอนส์	มาสปอนส์:2 มา|สปอนส์:1	train=3
มาไง	3	1	มา|ไง	มา|ไง:2 มาไง:1	train=3
มือขวา	3	1	มือ|ขวา	มือ|ขวา:2 มือขวา:1	train=3
มือสอง	3	1	มือ|สอง	มือ|สอง:2 มือสอง:1	train=3
มือเดียว	3	1	มือเดียว	มือเดียว:2 มือ|เดียว:1	train=3
มุ่งตรง	3	1	มุ่ง|ตรง	มุ่ง|ตรง:2 มุ่งตรง:1	train=3
ยาด้วย	3	1	ยา|ด้วย	ยา|ด้วย:2 ยาด้วย:1	train=3
ยามร้าย	3	1	ยาม|ร้าย	ยาม|ร้าย:2 ยามร้าย:1	train=3
ยาวิเศษ	3	1	ยาวิเศษ	ยาวิเศษ:2 ยา|วิเศษ:1	train=3
ยิ่งกว่านั้น	3	1	ยิ่งกว่านั้น	ยิ่งกว่านั้น:2 ยิ่งกว่า|นั้น:1	train=3
ย่อมได้	3	1	ย่อมได้	ย่อมได้:2 ย่อม|ได้:1	train=3
รถไฟฟ้า	3	1	รถไฟฟ้า	รถไฟฟ้า:2 รถไฟ|ฟ้า:1	train=3
รสจัด	3	1	รสจัด	รสจัด:2 รส|จัด:1	train=3
รหัสแดง	3	1	รหัส|แดง	รหัส|แดง:2 รหัสแดง:1	train=3
ริมฝั่ง	3	1	ริมฝั่ง	ริมฝั่ง:2 ริม|ฝั่ง:1	train=3
รุ่นเก่า	3	1	รุ่นเก่า	รุ่นเก่า:2 รุ่น|เก่า:1	train=3
ร้อยเอกเค	3	1	ร้อยเอก|เค	ร้อยเอก|เค:2 ร้อยเอกเค:1	train=3
ร้านซักรีด	3	1	ร้านซักรีด	ร้านซักรีด:2 ร้าน|ซักรีด:1	train=3
ร้านเสริมสวย	3	1	ร้าน|เสริมสวย	ร้าน|เสริมสวย:2 ร้านเสริมสวย:1	train=3
ลุกฮือ	3	1	ลุกฮือ	ลุกฮือ:2 ลุก|ฮือ:1	train=2,val=1
ลูกบุญธรรม	3	1	ลูก|บุญธรรม	ลูก|บุญธรรม:2 ลูกบุญธรรม:1	train=3
วันครบรอบ	3	1	วันครบรอบ	วันครบรอบ:2 วัน|ครบรอบ:1	train=3
วันปีใหม่	3	1	วันปีใหม่	วันปีใหม่:2 วัน|ปีใหม่:1	train=3
วางตัว	3	1	วางตัว	วางตัว:2 วาง|ตัว:1	train=3
สงครามกลางเมือง	3	1	สงคราม|กลางเมือง	สงคราม|กลางเมือง:2 สงครามกลางเมือง:1	train=3
สดใหม่	3	1	สด|ใหม่	สด|ใหม่:2 สดใหม่:1	train=3
สลัดอากาศ	3	1	สลัดอากาศ	สลัดอากาศ:2 สลัด|อากาศ:1	train=3
สะกดรอยตาม	3	1	สะกดรอยตาม	สะกดรอยตาม:2 สะกด|รอยตาม:1	train=3
สักวันนึง	3	1	สักวัน|นึง	สักวัน|นึง:2 สักวันนึง:1	train=3
สัตว์ประหลาด	3	1	สัตว์ประหลาด	สัตว์ประหลาด:2 สัตว์|ประหลาด:1	train=3
สัปดาห์ก่อน	3	1	สัปดาห์ก่อน	สัปดาห์ก่อน:2 สัปดาห์|ก่อน:1	train=3
สาวกรุ๊ปปี้	3	1	สาว|กรุ๊ปปี้	สาว|กรุ๊ปปี้:2 สาวกรุ๊ปปี้:1	train=3
สิจ้ะ	3	1	สิ|จ้ะ	สิ|จ้ะ:2 สิจ้ะ:1	train=3
สีเงิน	3	1	สีเงิน	สีเงิน:2 สี|เงิน:1	train=3
สืบต่อ	3	1	สืบต่อ	สืบต่อ:2 สืบ|ต่อ:1	train=3
สุดจะทน	3	1	สุด|จะ|ทน	สุด|จะ|ทน:2 สุดจะทน:1	train=3
หนังสือรุ่น	3	1	หนังสือรุ่น	หนังสือรุ่น:2 หนังสือ|รุ่น:1	train=3
หนังโป๊	3	1	หนัง|โป๊	หนัง|โป๊:2 หนังโป๊:1	train=3
หน้าคุ้น	3	1	หน้า|คุ้น	หน้า|คุ้น:2 หน้าคุ้น:1	test=1,train=2
หมุนวน	3	1	หมุนวน	หมุนวน:2 หมุน|วน:1	train=3
หลบภัย	3	1	หลบภัย	หลบภัย:2 หลบ|ภัย:1	train=3
หัวแดง	3	1	หัว|แดง	หัว|แดง:2 หัวแดง:1	train=3
หัวโล้น	3	1	หัวโล้น	หัวโล้น:2 หัว|โล้น:1	train=3
หากัน	3	1	หา|กัน	หา|กัน:2 หากัน:1	train=3
หานเซิน	3	1	หานเซิน	หานเซิน:2 หา|นเซิน:1	train=3
ห้องสุขา	3	1	ห้องสุขา	ห้องสุขา:2 ห้อง|สุขา:1	train=3
ห้องเก็บของ	3	1	ห้อง|เก็บ|ของ	ห้อง|เก็บ|ของ:2 ห้องเก็บของ:1	train=3
องค์สันตะปาปา	3	1	องค์|สันตะปาปา	องค์|สันตะปาปา:2 องค์สันตะปาปา:1	train=3
อยู่รอด	3	1	อยู่รอด	อยู่รอด:2 อยู่|รอด:1	train=3
ออกเสียง	3	1	ออกเสียง	ออกเสียง:2 ออก|เสียง:1	train=3
อันดับแรก	3	1	อันดับแรก	อันดับแรก:2 อันดับ|แรก:1	train=3
อาจารย์ซู	3	1	อาจารย์|ซู	อาจารย์|ซู:2 อาจารย์ซู:1	train=3
อาจารย์หยิม	3	1	อาจารย์|หยิม	อาจารย์|หยิม:2 อาจารย์หยิม:1	train=3
อายุยืน	3	1	อายุ|ยืน	อายุ|ยืน:2 อายุยืน:1	train=3
อึดอัดใจ	3	1	อึดอัดใจ	อึดอัดใจ:2 อึดอัด|ใจ:1	train=3
อ้ายบ้า	3	1	อ้ายบ้า	อ้ายบ้า:2 อ้าย|บ้า:1	train=3
ฮิเอง	3	1	ฮิเอง	ฮิเอง:2 ฮิ|เอง:1	train=3
เขตหวงห้าม	3	1	เขต|หวงห้าม	เขต|หวงห้าม:2 เขตหวงห้าม:1	train=3
เงินหมวย	3	1	เงิน|หมวย	เงิน|หมวย:2 เงินหมวย:1	train=3
เจ็ดเก้า	3	1	เจ็ดเก้า	เจ็ดเก้า:2 เจ็ด|เก้า:1	train=3
เจ้าขี้แพ้	3	1	เจ้า|ขี้แพ้	เจ้า|ขี้แพ้:2 เจ้าขี้แพ้:1	train=3
เจ้างี่เง่า	3	1	เจ้า|งี่เง่า	เจ้า|งี่เง่า:2 เจ้างี่เง่า:1	train=3
เจ้าดี	3	1	เจ้า|ดี	เจ้า|ดี:2 เจ้าดี:1	train=3
เจ้าตัวเล็ก	3	1	เจ้าตัวเล็ก	เจ้าตัวเล็ก:2 เจ้า|ตัวเล็ก:1	train=3
เจ้าเหมียว	3	1	เจ้า|เหมียว	เจ้า|เหมียว:2 เจ้าเหมียว:1	test=1,train=2
เจ้าโลก	3	1	เจ้าโลก	เจ้าโลก:2 เจ้า|โลก:1	train=3
เช้าตรู่	3	1	เช้าตรู่	เช้าตรู่:2 เช้า|ตรู่:1	train=3
เด็กบ้านนอก	3	1	เด็ก|บ้านนอก	เด็ก|บ้านนอก:2 เด็กบ้านนอก:1	train=3
เท่านี้แหละ	3	1	เท่านี้|แหละ	เท่านี้|แหละ:2 เท่านี้แหละ:1	train=3
เท้าขวา	3	1	เท้า|ขวา	เท้า|ขวา:2 เท้าขวา:1	train=3
เนยทับ	3	1	เนย|ทับ	เนย|ทับ:2 เนยทับ:1	train=3
เปนไง	3	1	เปนไง	เปนไง:2 เปน|ไง:1	train=3
เป็นธุระ	3	1	เป็น|ธุระ	เป็น|ธุระ:2 เป็นธุระ:1	train=3
เป็นอันตกลง	3	1	เป็น|อัน|ตกลง	เป็น|อัน|ตกลง:2 เป็นอันตกลง:1	train=3
เพลงชาติ	3	1	เพลงชาติ	เพลงชาติ:2 เพลง|ชาติ:1	train=3
เพื่อนเกลอ	3	1	เพื่อนเกลอ	เพื่อนเกลอ:2 เพื่อน|เกลอ:1	train=3
เมฆดำ	3	1	เมฆดำ	เมฆดำ:2 เมฆ|ดำ:1	train=3
เยอรมันนี	3	1	เยอรมันนี	เยอรมันนี:2 เยอรมัน|นี:1	train=3
เรื่องเยอะ	3	1	เรื่องเยอะ	เรื่องเยอะ:2 เรื่อง|เยอะ:1	train=3
เลขทะเบียน	3	1	เลข|ทะเบียน	เลข|ทะเบียน:2 เลขทะเบียน:1	train=3
เล่นลิ้น	3	1	เล่นลิ้น	เล่นลิ้น:2 เล่น|ลิ้น:1	train=3
เสริมสวย	3	1	เสริมสวย	เสริมสวย:2 เสริม|สวย:1	train=3
เสื้อใน	3	1	เสื้อใน	เสื้อใน:2 เสื้อ|ใน:1	train=3
เอาใหม่	3	1	เอาใหม่	เอาใหม่:2 เอา|ใหม่:1	train=3
เแล้ว	3	1	เแล้ว	เแล้ว:2 เ|แล้ว:1	train=3
แกลง	3	1	แกลง	แกลง:2 แก|ลง:1	train=3
แกลอง	3	1	แกลอง	แกลอง:2 แก|ลอง:1	train=3
แช่แข็ง	3	1	แช่|แข็ง	แช่|แข็ง:2 แช่แข็ง:1	train=3
แต่หัววัน	3	1	แต่|หัววัน	แต่|หัววัน:2 แต่หัววัน:1	train=3
แต่เดี๋ยว	3	1	แต่|เดี๋ยว	แต่|เดี๋ยว:2 แต่เดี๋ยว:1	train=3
แทบเท้า	3	1	แทบ|เท้า	แทบ|เท้า:2 แทบเท้า:1	train=3
แท่นกระโดด	3	1	แท่น|กระโดด	แท่น|กระโดด:2 แท่นกระโดด:1	train=3
แปดสองเด้ง	3	1	แปด|สอง|เด้ง	แปด|สอง|เด้ง:2 แปดสองเด้ง:1	train=3
แปดโมง	3	1	แปด|โมง	แปด|โมง:2 แปดโมง:1	train=3
แปปนึง	3	1	แปปนึง	แปปนึง:2 แปป|นึง:1	train=3
แผนอพยพ	3	1	แผนอพยพ	แผนอพยพ:2 แผน|อพยพ:1	train=2,val=1
แม่สาวน้อย	3	1	แม่สาวน้อย	แม่สาวน้อย:2 แม่|สาวน้อย:1	train=3
แยกทาง	3	1	แยก|ทาง	แยก|ทาง:2 แยกทาง:1	train=3
แสงจ้า	3	1	แสง|จ้า	แสง|จ้า:2 แสงจ้า:1	train=3
แสบตา	3	1	แสบ|ตา	แสบ|ตา:2 แสบตา:1	train=3
โจรชาเหอ	3	1	โจรชาเหอ	โจรชาเหอ:2 โจร|ชาเหอ:1	train=3
ใจสลาย	3	1	ใจสลาย	ใจสลาย:2 ใจ|สลาย:1	train=3
ใบบัว	3	1	ใบ|บัว	ใบ|บัว:2 ใบบัว:1	train=3
ไก่อ่อน	3	1	ไก่|อ่อน	ไก่|อ่อน:2 ไก่อ่อน:1	train=3
ไขสือ	3	1	ไขสือ	ไขสือ:2 ไข|สือ:1	train=3
ไพ่นกกระจอก	3	1	ไพ่|นกกระจอก	ไพ่|นกกระจอก:2 ไพ่นกกระจอก:1	train=3
ไฟกอง	3	1	ไฟ|กอง	ไฟ|กอง:2 ไฟกอง:1	train=2,val=1
ไว้นั่น	3	1	ไว้|นั่น	ไว้|นั่น:2 ไว้นั่น:1	train=3
ไหมดำ	3	1	ไหม|ดำ	ไหม|ดำ:2 ไหมดำ:1	train=3
ไอ้ยุ่น	3	1	ไอ้|ยุ่น	ไอ้|ยุ่น:2 ไอ้ยุ่น:1	train=3
กรรมสนอง	2	1	กรรมสนอง	กรรมสนอง:1 กรรม|สนอง:1	train=2
กรุ๊ปบี	2	1	กรุ๊ปบี	กรุ๊ปบี:1 กรุ๊ป|บี:1	train=2
กลับตาลปัตร	2	1	กลับ|ตาลปัตร	กลับ|ตาลปัตร:1 กลับตาลปัตร:1	train=2
การกอด	2	1	การ|กอด	การ|กอด:1 การกอด:1	train=2
การจับกุม	2	1	การ|จับกุม	การ|จับกุม:1 การจับกุม:1	train=2
การตกแต่ง	2	1	การ|ตกแต่ง	การ|ตกแต่ง:1 การตกแต่ง:1	train=2
การบีบ	2	1	การ|บีบ	การ|บีบ:1 การบีบ:1	train=2
การมองเห็น	2	1	การ|มองเห็น	การ|มองเห็น:1 การมองเห็น:1	train=2
การลักพาตัว	2	1	การ|ลักพาตัว	การ|ลักพาตัว:1 การลักพาตัว:1	train=2
การสละสิทธิ์	2	1	การ|สละ|สิทธิ์	การ|สละ|สิทธิ์:1 การสละสิทธิ์:1	train=2
การสัมผัส	2	1	การ|สัมผัส	การ|สัมผัส:1 การสัมผัส:1	train=2
การอดทน	2	1	การ|อดทน	การ|อดทน:1 การอดทน:1	train=2
การอ่าน	2	1	การอ่าน	การอ่าน:1 การ|อ่าน:1	train=1,val=1
การเสพติด	2	1	การเสพติด	การเสพติด:1 การ|เสพติด:1	train=2
การแกว่ง	2	1	การแกว่ง	การแกว่ง:1 การ|แกว่ง:1	train=2
ก้อนเมือก	2	1	ก้อนเมือก	ก้อนเมือก:1 ก้อน|เมือก:1	train=2
ขวัญกระเจิง	2	1	ขวัญกระเจิง	ขวัญกระเจิง:1 ขวัญ|กระเจิง:1	train=2
ขอยา	2	1	ขอยา	ขอยา:1 ขอ|ยา:1	train=2
ขอยืนกราน	2	1	ขอยืนกราน	ขอยืนกราน:1 ขอ|ยืนกราน:1	train=2
ขัดลำกล้อง	2	1	ขัด|ลำกล้อง	ขัด|ลำกล้อง:1 ขัดลำกล้อง:1	train=2
ขาขึ้น	2	1	ขาขึ้น	ขาขึ้น:1 ขา|ขึ้น:1	train=2
ขาดช่วง	2	1	ขาด|ช่วง	ขาด|ช่วง:1 ขาดช่วง:1	train=2
ขาพลิก	2	1	ขา|พลิก	ขา|พลิก:1 ขาพลิก:1	train=2
ขี้เถ้า	2	1	ขี้|เถ้า	ขี้|เถ้า:1 ขี้เถ้า:1	train=2
ข้างนั้น	2	1	ข้าง|นั้น	ข้าง|นั้น:1 ข้างนั้น:1	train=2
ข้างเดียว	2	1	ข้างเดียว	ข้างเดียว:1 ข้าง|เดียว:1	train=2
ข้ามผ่าน	2	1	ข้าม|ผ่าน	ข้าม|ผ่าน:1 ข้ามผ่าน:1	train=2
ข้าแซม	2	1	ข้า|แซม	ข้า|แซม:1 ข้าแซม:1	train=2
คนตาบอด	2	1	คนตาบอด	คนตาบอด:1 คน|ตาบอด:1	train=2
คนท้อง	2	1	คนท้อง	คนท้อง:1 คน|ท้อง:1	train=2
คนเมา	2	1	คนเมา	คนเมา:1 คน|เมา:1	train=2
คนใหญ่คนโต	2	1	คนใหญ่คนโต	คนใหญ่คนโต:1 คน|ใหญ่|คน|โต:1	train=2
ครัวบ้านมาก	2	1	ครัว|บ้าน|มาก	ครัว|บ้าน|มาก:1 ครัวบ้านมาก:1	train=2
ครูสอนพิเศษ	2	1	ครูสอนพิเศษ	ครูสอนพิเศษ:1 ครู|สอน|พิเศษ:1	train=2
ครูเควิน	2	1	ครู|เควิน	ครู|เควิน:1 ครูเควิน:1	train=2
ความดันโลหิต	2	1	ความดันโลหิต	ความดันโลหิต:1 ความดัน|โลหิต:1	train=2
ความศิวิไลซ์	2	1	ความ|ศิวิไลซ์	ความ|ศิวิไลซ์:1 ความศิวิไลซ์:1	train=2
ความเศร้าเสียใจ	2	1	ความเศร้าเสียใจ	ความเศร้าเสียใจ:1 ความเศร้า|เสียใจ:1	train=2
คับใจ	2	1	คับใจ	คับใจ:1 คับ|ใจ:1	train=2
คาดว่า	2	1	คาด|ว่า	คาด|ว่า:1 คาดว่า:1	train=2
คำบอกลา	2	1	คำบอกลา	คำบอกลา:1 คำ|บอกลา:1	train=2
คิดกรอง	2	1	คิดกรอง	คิดกรอง:1 คิด|กรอง:1	train=2
คืนพรุ่งนี้	2	1	คืนพรุ่งนี้	คืนพรุ่งนี้:1 คืน|พรุ่งนี้:1	train=2
คืนเดียว	2	1	คืนเดียว	คืนเดียว:1 คืน|เดียว:1	train=2
คุณกลินดา	2	1	คุณกลินดา	คุณกลินดา:1 คุณ|กลินดา:1	train=2
คุณจิโร่	2	1	คุณจิโร่	คุณจิโร่:1 คุณ|จิโร่:1	train=2
คุณดอร่า	2	1	คุณดอร่า	คุณดอร่า:1 คุณ|ดอร่า:1	test=1,train=1
คุณสตรอซ	2	1	คุณสตรอซ	คุณสตรอซ:1 คุณ|สตรอซ:1	train=2
คุณเดอร์เด้น	2	1	คุณเดอร์เด้น	คุณเดอร์เด้น:1 คุณ|เดอร์เด้น:1	train=2
คุณเล่ออิ๋ง	2	1	คุณ|เล่ออิ๋ง	คุณ|เล่ออิ๋ง:1 คุณเล่ออิ๋ง:1	train=2
คู่ชก	2	1	คู่ชก	คู่ชก:1 คู่|ชก:1	train=2
คู่นอน	2	1	คู่|นอน	คู่|นอน:1 คู่นอน:1	train=2
ค่าล่วงเวลา	2	1	ค่า|ล่วงเวลา	ค่า|ล่วงเวลา:1 ค่าล่วงเวลา:1	train=2
ค่าอาหาร	2	1	ค่าอาหาร	ค่าอาหาร:1 ค่า|อาหาร:1	test=1,train=1
ค่าใช้สถานที่	2	1	ค่า|ใช้|สถานที่	ค่า|ใช้|สถานที่:1 ค่าใช้สถานที่:1	train=2
งานพรอม	2	1	งาน|พรอม	งาน|พรอม:1 งานพรอม:1	train=2
งานวัด	2	1	งานวัด	งานวัด:1 งาน|วัด:1	train=2
งี่เง่าน่า	2	1	งี่เง่า|น่า	งี่เง่า|น่า:1 งี่เง่าน่า:1	train=2
งูบูมสแลง	2	1	งูบูมสแลง	งูบูมสแลง:1 งู|บูม|สแลง:1	train=2
จริงแท้แน่นอน	2	1	จริงแท้แน่นอน	จริงแท้แน่นอน:1 จริงแท้|แน่นอน:1	train=2
จองกิล	2	1	จอง|กิล	จอง|กิล:1 จองกิล:1	train=2
จีนนี่	2	1	จีนนี่	จีนนี่:1 จีน|นี่:1	train=2
จุกนมยาง	2	1	จุกนม|ยาง	จุกนม|ยาง:1 จุกนมยาง:1	train=2
ช่วงต้น	2	1	ช่วง|ต้น	ช่วง|ต้น:1 ช่วงต้น:1	train=2
ช่วงหน้า	2	1	ช่วง|หน้า	ช่วง|หน้า:1 ช่วงหน้า:1	train=2
ช่างกล้า	2	1	ช่างกล้า	ช่างกล้า:1 ช่าง|กล้า:1	train=2
ช่างแพ็ง	2	1	ช่าง|แพ็ง	ช่าง|แพ็ง:1 ช่างแพ็ง:1	train=2
ช่างๆ	2	1	ช่างๆ	ช่างๆ:1 ช่าง|ๆ:1	train=2
ช้อมจริง	2	1	ช้อมจริง	ช้อมจริง:1 ช้อม|จริง:1	train=2
ซักแห้ง	2	1	ซัก|แห้ง	ซัก|แห้ง:1 ซักแห้ง:1	train=2
ซิจ๊ะ	2	1	ซิจ๊ะ	ซิจ๊ะ:1 ซิ|จ๊ะ:1	train=2
ซื้อใจ	2	1	ซื้อ|ใจ	ซื้อ|ใจ:1 ซื้อใจ:1	train=2
ดร.ธีล	2	1	ดร.ธีล	ดร.ธีล:1 ดร.|ธีล:1	train=2
ดอกสั้น	2	1	ดอก|สั้น	ดอก|สั้น:1 ดอกสั้น:1	train=2
ดักปล้น	2	1	ดักปล้น	ดักปล้น:1 ดัก|ปล้น:1	train=2
ดาวดับ	2	1	ดาว|ดับ	ดาว|ดับ:1 ดาวดับ:1	train=2
ดุซังกู	2	1	ดุ|ซังกู	ดุ|ซังกู:1 ดุซังกู:1	train=2
ด่านเอมอนดิน	2	1	ด่านเอมอนดิน	ด่านเอมอนดิน:1 ด่าน|เอมอนดิน:1	train=2
ด้วยเทอญ	2	1	ด้วยเทอญ	ด้วยเทอญ:1 ด้วย|เทอญ:1	train=2
ตกดึก	2	1	ตก|ดึก	ตก|ดึก:1 ตกดึก:1	train=2
ตกลงใจ	2	1	ตกลง|ใจ	ตกลง|ใจ:1 ตกลงใจ:1	train=2
ตรวจพบ	2	1	ตรวจ|พบ	ตรวจ|พบ:1 ตรวจพบ:1	train=2
ตอนกลาง	2	1	ตอนกลาง	ตอนกลาง:1 ตอน|กลาง:1	train=2
ตอนนี่	2	1	ตอนนี่	ตอนนี่:1 ตอน|นี่:1	train=2
ตัวจุดระเบิด	2	1	ตัว|จุดระเบิด	ตัว|จุดระเบิด:1 ตัวจุดระเบิด:1	train=2
ตัวปลอม	2	1	ตัวปลอม	ตัวปลอม:1 ตัว|ปลอม:1	train=2
ตัวผู้หญิง	2	1	ตัวผู้หญิง	ตัวผู้หญิง:1 ตัว|ผู้หญิง:1	train=2
ตัวพี่	2	1	ตัวพี่	ตัวพี่:1 ตัว|พี่:1	train=2
ตัวอันตราย	2	1	ตัวอันตราย	ตัวอันตราย:1 ตัว|อันตราย:1	train=2
ตัวเบิ้ม	2	1	ตัว|เบิ้ม	ตัว|เบิ้ม:1 ตัวเบิ้ม:1	train=1,val=1
ตากลม	2	1	ตาก|ลม	ตาก|ลม:1 ตากลม:1	train=2
ตาดำ	2	1	ตา|ดำ	ตา|ดำ:1 ตาดำ:1	train=2
ตายตัว	2	1	ตายตัว	ตายตัว:1 ตาย|ตัว:1	train=2
ตำลึงทอง	2	1	ตำลึงทอง	ตำลึงทอง:1 ตำลึง|ทอง:1	train=2
ติดดิน	2	1	ติด|ดิน	ติด|ดิน:1 ติดดิน:1	train=2
ติดหนึบ	2	1	ติดหนึบ	ติดหนึบ:1 ติด|หนึบ:1	train=2
ตู้นี่	2	1	ตู้|นี่	ตู้|นี่:1 ตู้นี่:1	train=2
ต่อหลัง	2	1	ต่อ|หลัง	ต่อ|หลัง:1 ต่อหลัง:1	train=2
ถังอับเฉา	2	1	ถังอับเฉา	ถังอับเฉา:1 ถัง|อับเฉา:1	train=2
ถามหา	2	1	ถามหา	ถามหา:1 ถาม|หา:1	test=1,train=1
ถูกปาก	2	1	ถูกปาก	ถูกปาก:1 ถูก|ปาก:1	train=2
ทอมไอ	2	1	ทอมไอ	ทอมไอ:1 ทอม|ไอ:1	train=2
ทอแสง	2	1	ทอ|แสง	ทอ|แสง:1 ทอแสง:1	train=2
ทั้งคน	2	1	ทั้งคน	ทั้งคน:1 ทั้ง|คน:1	train=2
ทางการแพทย์	2	1	ทางการแพทย์	ทางการแพทย์:1 ทาง|การแพทย์:1	train=2
ทางตรง	2	1	ทางตรง	ทางตรง:1 ทาง|ตรง:1	train=2
ทิศเหนือ	2	1	ทิศ|เหนือ	ทิศ|เหนือ:1 ทิศเหนือ:1	train=2
ทีละนิด	2	1	ทีละนิด	ทีละนิด:1 ทีละ|นิด:1	train=2
ทีละนิดๆ	2	1	ทีละนิดๆ	ทีละนิดๆ:1 ทีละ|นิด|ๆ:1	train=2
ที่จอดรถ	2	1	ที่จอด|รถ	ที่จอด|รถ:1 ที่จอดรถ:1	train=2
ที่อุดหู	2	1	ที่|อุด|หู	ที่|อุด|หู:1 ที่อุดหู:1	train=2
ทุกขณะ	2	1	ทุกขณะ	ทุกขณะ:1 ทุก|ขณะ:1	train=2
ทุกคราว	2	1	ทุก|คราว	ทุก|คราว:1 ทุกคราว:1	train=2
ทุกทาง	2	1	ทุก|ทาง	ทุก|ทาง:1 ทุกทาง:1	train=1,val=1
ท่อนไม้	2	1	ท่อนไม้	ท่อนไม้:1 ท่อน|ไม้:1	train=2
ท่ารถ	2	1	ท่า|รถ	ท่า|รถ:1 ท่ารถ:1	train=2
นกกระดาษ	2	1	นกกระดาษ	นกกระดาษ:1 นก|กระดาษ:1	train=2
นอกจากนี้	2	1	นอกจาก|นี้	นอกจาก|นี้:1 นอกจากนี้:1	train=2
นักต่อนัก	2	1	นักต่อนัก	นักต่อนัก:1 นัก|ต่อนัก:1	train=1,val=1
นักร้องประสานเสียง	2	1	นักร้อง|ประสานเสียง	นักร้อง|ประสานเสียง:1 นักร้องประสานเสียง:1	train=2
นับตั้งแต่	2	1	นับ|ตั้งแต่	นับ|ตั้งแต่:1 นับตั้งแต่:1	train=2
นั้นค์อ	2	1	นั้น|ค์อ	นั้น|ค์อ:1 นั้นค์อ:1	train=2
นำโชค	2	1	นำโชค	นำโชค:1 นำ|โชค:1	train=2
น่าตา	2	1	น่าตา	น่าตา:1 น่า|ตา:1	train=2
น่านัก	2	1	น่า|นัก	น่า|นัก:1 น่านัก:1	train=2
น่าภูมิใจ	2	1	น่าภูมิใจ	น่าภูมิใจ:1 น่า|ภูมิใจ:1	train=2
น้ำปูนใส	2	1	น้ำปูนใส	น้ำปูนใส:1 น้ำปูน|ใส:1	train=2
น้ำลายไหล	2	1	น้ำลายไหล	น้ำลายไหล:1 น้ำลาย|ไหล:1	train=2
บันทึกประจำวัน	2	1	บันทึกประจำวัน	บันทึกประจำวัน:1 บันทึก|ประจำวัน:1	train=2
บาร์เหล้า	2	1	บาร์เหล้า	บาร์เหล้า:1 บาร์|เหล้า:1	train=2
บ่อนั่น	2	1	บ่อนั่น	บ่อนั่น:1 บ่อ|นั่น:1	train=2
บ้างอย่าง	2	1	บ้าง|อย่าง	บ้าง|อย่าง:1 บ้างอย่าง:1	train=2
บ้าตื้อ	2	1	บ้าตื้อ	บ้าตื้อ:1 บ้า|ตื้อ:1	train=2
บ้านั้น	2	1	บ้า|นั้น	บ้า|นั้น:1 บ้านั้น:1	train=2
ประจำการ	2	1	ประจำ|การ	ประจำ|การ:1 ประจำการ:1	train=2
ประตูปราสาท	2	1	ประตูปราสาท	ประตูปราสาท:1 ประตู|ปราสาท:1	train=2
ปลอดโปร่งใจ	2	1	ปลอดโปร่ง|ใจ	ปลอดโปร่ง|ใจ:1 ปลอดโปร่งใจ:1	train=2
ปลานี่	2	1	ปลา|นี่	ปลา|นี่:1 ปลานี่:1	train=2
ปลาหมอ	2	1	ปลาหมอ	ปลาหมอ:1 ปลา|หมอ:1	train=2
ปลาไหลทะเล	2	1	ปลาไหล|ทะเล	ปลาไหล|ทะเล:1 ปลาไหลทะเล:1	train=2
ปอยผม	2	1	ปอยผม	ปอยผม:1 ปอย|ผม:1	train=2
ปัดฝุ่น	2	1	ปัดฝุ่น	ปัดฝุ่น:1 ปัด|ฝุ่น:1	train=2
ปีศาจคางคก	2	1	ปีศาจ|คางคก	ปีศาจ|คางคก:1 ปีศาจคางคก:1	train=2
ปีใหม่จีน	2	1	ปีใหม่|จีน	ปีใหม่|จีน:1 ปีใหม่จีน:1	train=2
ปืนสั้น	2	1	ปืนสั้น	ปืนสั้น:1 ปืน|สั้น:1	train=2
