# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
約32人	15	6	約32人	約32人:9 約|32人:6	train=15
約51人	15	6	約|51人	約|51人:9 約51人:6	train=15
かして	14	6	かして	かして:8 か|して:6	train=14
やむなく	14	6	やむ|なく	やむ|なく:8 やむなく:6	train=13,val=1
一人息子	14	6	一人|息子	一人|息子:8 一人息子:6	test=1,train=13
生まれ育った	14	6	生まれ育った	生まれ育った:8 生まれ|育った:6	test=1,train=13
第75章	14	6	第75章	第75章:8 第|75|章:6	train=14
第88章	14	6	第88章	第88章:8 第|88|章:6	train=14
かした	13	6	かした	かした:7 か|した:6	train=12,val=1
してると	13	6	してる|と	してる|と:7 してると:6	train=13
学生さん	13	6	学生|さん	学生|さん:7 学生さん:6	train=13
約5人	13	6	約5人	約5人:7 約|5人:6	train=13
カッと	12	6	カッと	カッと:6 カッ|と:6	train=12
愛し	12	6	愛|し	愛|し:6 愛し:6	train=12
第15章	12	6	第15章	第15章:6 第|15|章:6	train=12
なんとも	10	6	なんとも	なんとも:4 なん|と|も:4 なんと|も:1 なん|とも:1	train=10
お話しください	9	6	お|話しください	お|話しください:3 お話し|ください:3 お話しください:3	train=9
もっと	803	5	もっと	もっと:798 も|っと:5	test=1,train=796,val=6
なんて	722	5	なんて	なんて:717 な|ん|て:2 なん|て:2 な|んて:1	test=3,train=710,val=9
よって	336	5	よって	よって:331 よ|って:5	test=1,train=332,val=3
を買った	310	5	を|買った	を|買った:305 を買った:5	test=2,train=305,val=3
かどうか	206	5	か|どう|か	か|どう|か:201 か|どうか:4 かどうか:1	test=1,train=205
かね	191	5	か|ね	か|ね:186 かね:5	train=190,val=1
いるよう	142	5	いる|よう	いる|よう:137 いるよう:5	train=142
いつか	121	5	いつか	いつか:116 いつ|か:5	test=2,train=119
しないで	117	5	しないで	しないで:112 しない|で:5	test=2,train=114,val=1
行っても	85	5	行って|も	行って|も:80 行っても:4 行っ|て|も:1	test=2,train=83
がついた	74	5	が|ついた	が|ついた:69 がついた:5	test=2,train=72
はね	68	5	は|ね	は|ね:63 はね:5	test=1,train=67
お話	65	5	お話	お話:60 お|話:5	train=65
無駄だ	53	5	無駄だ	無駄だ:48 無駄|だ:5	test=1,train=52
授業中	47	5	授業|中	授業|中:42 授業中:5	train=47
無駄だった	44	5	無駄だった	無駄だった:39 無駄|だった:5	train=44
夕食後	42	5	夕食|後	夕食|後:37 夕食後:5	train=42
思いついた	40	5	思いついた	思いついた:35 思い|ついた:5	test=1,train=39
金持ちで	38	5	金持ち|で	金持ち|で:33 金持ちで:5	train=38
息子さん	37	5	息子さん	息子さん:32 息子|さん:5	train=37
お目	35	5	お目	お目:30 お|目:5	train=34,val=1
金持ちだ	35	5	金持ち|だ	金持ち|だ:30 金持ちだ:5	train=35
守らなければ	34	5	守らなければ	守らなければ:29 守らなけれ|ば:5	train=33,val=1
うまくいった	33	5	うまく|いった	うまく|いった:28 うまくいった:5	train=33
できれば	31	5	できれば	できれば:26 できれ|ば:5	train=31
よれば	31	5	よれば	よれば:26 よれ|ば:5	train=31
したがって	30	5	したがって	したがって:25 し|たがって:5	test=3,train=27
そのもの	30	5	その|もの	その|もの:25 そのもの:5	train=30
いるらしい	29	5	いるらしい	いるらしい:24 いる|らしい:5	train=29
おけば	29	5	おけば	おけば:24 おけ|ば:5	train=29
次々に	28	5	次々|に	次々|に:23 次々に:5	test=1,train=27
お好き	27	5	お好き	お好き:22 お|好き:5	train=27
とたん	27	5	とたん	とたん:22 と|たん:5	train=26,val=1
天然資源	26	5	天然|資源	天然|資源:21 天然資源:5	train=26
思い通り	26	5	思い|通り	思い|通り:21 思い通り:5	train=26
ご存知です	25	5	ご存知|です	ご存知|です:20 ご存知です:5	train=25
建てた	25	5	建てた	建てた:20 建て|た:5	train=25
やれば	24	5	やれば	やれば:19 やれ|ば:5	train=24
接して	24	5	接して	接して:19 接|して:5	train=24
あるようだ	23	5	あるようだ	あるようだ:18 ある|よう|だ:5	train=23
お時間	23	5	お時間	お時間:18 お|時間:5	train=23
亡くなりました	23	5	亡くなりました	亡くなりました:18 亡く|なりました:5	train=23
交通渋滞	23	5	交通|渋滞	交通|渋滞:18 交通渋滞:5	train=23
してん	22	5	してん	してん:17 して|ん:5	train=22
してました	21	5	してました	してました:16 して|ました:5	train=21
入院中	21	5	入院|中	入院|中:16 入院中:5	train=21
反対で	20	5	反対|で	反対|で:15 反対で:5	train=20
行儀よく	20	5	行儀|よく	行儀|よく:15 行儀よく:5	train=20
第27章	18	5	第27章	第27章:13 第|27|章:5	train=18
あとは	17	5	あと|は	あと|は:12 あとは:5	train=16,val=1
約57人	17	5	約|57人	約|57人:12 約57人:5	train=17
約59人	17	5	約|59人	約|59人:12 約59人:5	train=17
育てた	17	5	育てた	育てた:12 育て|た:5	train=17
なりの	16	5	なり|の	なり|の:11 な|り|の:4 なりの:1	train=16
世界一	16	5	世界一	世界一:11 世界|一:5	train=16
時代遅れだ	16	5	時代遅れ|だ	時代遅れ|だ:11 時代遅れだ:4 時代|遅れ|だ:1	train=16
約25人	16	5	約25人	約25人:11 約|25人:5	train=16
第94章	15	5	第94章	第94章:10 第|94|章:5	train=15
約84人	15	5	約84人	約84人:10 約|84人:5	train=15
ありのまま	14	5	あり|の|まま	あり|の|まま:9 ありのまま:3 ありの|まま:2	train=14
一年中	14	5	一年|中	一年|中:9 一年中:5	train=14
睡眠不足	14	5	睡眠不足	睡眠不足:9 睡眠|不足:5	train=14
科学技術	14	5	科学|技術	科学|技術:9 科学技術:5	train=14
第74章	14	5	第|74|章	第|74|章:9 第74章:5	train=14
約19人	14	5	約19人	約19人:9 約|19人:5	train=14
約21人	14	5	約|21人	約|21人:9 約21人:5	train=14
約53人	14	5	約|53人	約|53人:9 約53人:5	train=14
約82人	14	5	約82人	約82人:9 約|82人:5	train=14
良くなる	14	5	良く|なる	良く|なる:9 良くなる:5	test=1,train=13
かわりに	13	5	かわり|に	かわり|に:8 かわりに:5	train=13
そのうえ	13	5	そのうえ	そのうえ:8 その|うえ:5	train=13
属して	13	5	属して	属して:8 属|して:5	train=13
話し続けた	13	5	話し続けた	話し続けた:8 話し|続けた:5	train=13
いいや	12	5	いいや	いいや:7 いい|や:5	train=12
それなり	12	5	それなり	それなり:7 それ|な|り:4 それ|なり:1	train=12
ばかげている	12	5	ばかげている	ばかげている:7 ばかげて|いる:5	train=12
やってんだ	12	5	やって|ん|だ	やって|ん|だ:7 やってんだ:5	train=12
多かれ少なかれ	12	5	多かれ少なかれ	多かれ少なかれ:7 多かれ|少なかれ:5	train=12
微笑みかけた	12	5	微笑み|かけた	微笑み|かけた:7 微笑みかけた:5	train=12
生の	12	5	生|の	生|の:7 生の:5	train=12
試験勉強	12	5	試験勉強	試験勉強:7 試験|勉強:5	test=1,train=10,val=1
お済みです	11	5	お済みです	お済みです:6 お済み|です:5	train=10,val=1
そうそう	11	5	そう|そう	そう|そう:6 そうそう:5	train=11
何キロ	11	5	何|キロ	何|キロ:6 何キロ:5	train=11
時間厳守	11	5	時間|厳守	時間|厳守:6 時間厳守:5	train=11
第87章	11	5	第87章	第87章:6 第|87|章:5	train=11
約14人	11	5	約14人	約14人:6 約|14人:5	train=11
開いてます	11	5	開いてます	開いてます:6 開いて|ます:5	test=1,train=10
ろくでなし	10	5	ろくでなし	ろくでなし:5 ろく|で|なし:5	test=1,train=8,val=1
第60章	10	5	第|60|章	第|60|章:5 第60章:5	train=10
第90章	10	5	第|90|章	第|90|章:5 第90章:5	train=10
お会いしましょう	9	5	お会いしましょう	お会いしましょう:4 お会い|しましょう:4 お|会いしましょう:1	train=9
なんじゃない	9	5	な|ん|じゃない	な|ん|じゃない:4 なん|じゃない:3 なんじゃない:2	test=1,train=8
もう	2399	4	もう	もう:2395 も|う:4	test=23,train=2364,val=12
いつも	1257	4	いつも	いつも:1253 いつ|も:4	test=12,train=1237,val=8
と思って	402	4	と|思って	と|思って:398 と思って:4	test=4,train=394,val=4
いて	333	4	いて	いて:329 い|て:4	train=331,val=2
なあ	249	4	なあ	なあ:245 な|あ:4	test=1,train=247,val=1
必要な	181	4	必要|な	必要|な:177 必要な:4	test=1,train=179,val=1
がなかった	163	4	が|なかった	が|なかった:159 がなかった:4	test=1,train=162
してるん	144	4	してる|ん	してる|ん:140 して|る|ん:3 してるん:1	test=2,train=141,val=1
奥さん	137	4	奥さん	奥さん:133 奥|さん:4	train=135,val=2
んじゃない	114	4	ん|じゃない	ん|じゃない:110 ん|じゃ|ない:3 んじゃない:1	test=1,train=112,val=1
なり	109	4	なり	なり:105 な|り:4	test=1,train=108
完全に	104	4	完全|に	完全|に:100 完全に:4	train=104
じっと	98	4	じっと	じっと:94 じっ|と:4	train=97,val=1
なのに	87	4	な|のに	な|のに:83 なのに:3 な|の|に:1	test=1,train=86
何時間	85	4	何時間	何時間:81 何|時間:4	train=84,val=1
関する	85	4	関する	関する:81 関|する:4	train=85
さらに	80	4	さらに	さらに:76 さら|に:4	train=79,val=1
だか	68	4	だ|か	だ|か:64 だか:4	train=68
さっさと	60	4	さっさと	さっさと:56 さっさ|と:4	train=59,val=1
なくして	50	4	なくして	なくして:46 なく|して:4	train=50
変だ	44	4	変だ	変だ:40 変|だ:4	train=44
いえば	40	4	いえば	いえば:36 いえ|ば:4	test=1,train=39
いられない	39	4	いられない	いられない:35 い|られない:4	train=38,val=1
いるようだった	38	4	いるようだった	いるようだった:34 いる|よう|だった:4	train=38
お借り	37	4	お借り	お借り:33 お|借り:4	train=37
お医者さん	36	4	お医者さん	お医者さん:32 お医者|さん:4	train=36
ご自由	35	4	ご自由	ご自由:31 ご|自由:4	train=35
ばかな	35	4	ばか|な	ばか|な:31 ばかな:4	train=34,val=1
取り出した	35	4	取り出した	取り出した:31 取り|出した:4	train=35
娘さん	34	4	娘さん	娘さん:30 娘|さん:4	test=1,train=32,val=1
滅多に	33	4	滅多|に	滅多|に:29 滅多に:4	train=33
行方不明	33	4	行方不明	行方不明:29 行方|不明:4	train=32,val=1
世界平和	31	4	世界|平和	世界|平和:27 世界平和:4	train=31
同然だ	31	4	同然|だ	同然|だ:27 同然だ:4	train=31
立ち上がった	31	4	立ち上がった	立ち上がった:27 立ち|上がった:4	train=31
うわ～	30	4	うわ|～	うわ|～:26 うわ～:4	train=30
数年	30	4	数年	数年:26 数|年:4	train=30
行きたがって	28	4	行きたがって	行きたがって:24 行き|たがって:4	train=28
何個	27	4	何個	何個:23 何|個:4	test=1,train=26
いったん	26	4	いったん	いったん:22 いった|ん:4	train=26
言ったろ	26	4	言ったろ	言ったろ:22 言った|ろ:4	train=26
をえなかった	25	4	を|えなかった	を|えなかった:21 をえなかった:4	test=1,train=24
様々な	25	4	様々|な	様々|な:21 様々な:4	train=25
ちっとも	24	4	ちっと|も	ちっと|も:20 ちっとも:4	train=24
約44人	24	4	約|44人	約|44人:20 約44人:4	train=24
いまだに	23	4	いまだ|に	いまだ|に:19 いまだに:4	train=22,val=1
主な	23	4	主な	主な:19 主|な:4	train=23
お気	22	4	お気	お気:18 お|気:4	train=21,val=1
ご連絡	22	4	ご連絡	ご連絡:18 ご|連絡:4	train=22
なおさら	22	4	なおさら	なおさら:18 なお|さら:4	train=22
やらなければ	21	4	やらなければ	やらなければ:17 やらなけれ|ば:4	train=21
動くな	21	4	動くな	動くな:17 動く|な:4	train=21
宇宙飛行士	21	4	宇宙|飛行士	宇宙|飛行士:17 宇宙飛行士:4	test=1,train=20
我ら	21	4	我ら	我ら:17 我|ら:4	train=21
戦争中	21	4	戦争|中	戦争|中:17 戦争中:4	train=21
待てない	20	4	待てない	待てない:16 待て|ない:4	train=19,val=1
約96人	20	4	約|96人	約|96人:16 約96人:4	train=20
つけなければ	19	4	つけなければ	つけなければ:15 つけなけれ|ば:4	train=19
約92人	19	4	約|92人	約|92人:15 約92人:4	train=19
おかなければ	18	4	おかなければ	おかなければ:14 おかなけれ|ば:4	train=18
たんに	18	4	たんに	たんに:14 たん|に:4	train=17,val=1
楽しみだ	18	4	楽しみ|だ	楽しみ|だ:14 楽しみだ:4	train=18
約52人	18	4	約|52人	約|52人:14 約52人:4	train=18
約62人	18	4	約|62人	約|62人:14 約62人:4	train=18
約89人	18	4	約89人	約89人:14 約|89人:4	train=18
見ながら	18	4	見ながら	見ながら:14 見|ながら:4	train=18
なにも	17	4	なに|も	なに|も:13 なにも:3 な|に|も:1	train=16,val=1
子供時代	17	4	子供|時代	子供|時代:13 子供時代:4	train=17
寒くなった	17	4	寒く|なった	寒く|なった:13 寒くなった:4	train=17
気の毒	17	4	気の毒	気の毒:13 気|の|毒:3 気|の毒:1	train=17
生まれながら	17	4	生まれながら	生まれながら:13 生まれ|ながら:4	train=17
約55人	17	4	約|55人	約|55人:13 約55人:4	train=17
約83人	17	4	約83人	約83人:13 約|83人:4	train=17
約98人	17	4	約|98人	約|98人:13 約98人:4	train=17
いやだ	16	4	いやだ	いやだ:12 いや|だ:4	test=1,train=15
しつつある	16	4	しつつある	しつつある:12 し|つつ|ある:4	train=16
たてた	16	4	たてた	たてた:12 たて|た:4	train=16
みれば	16	4	みれば	みれば:12 みれ|ば:4	train=16
一週間前	16	4	一週間|前	一週間|前:12 一週間前:4	train=16
何とかして	16	4	何とか|して	何とか|して:12 何とかして:4	train=16
約28人	16	4	約28人	約28人:12 約|28人:4	train=16
約60人	16	4	約|60人	約|60人:12 約60人:4	train=16
でなければ	15	4	でなければ	でなければ:11 で|なけれ|ば:2 で|なければ:2	train=15
水中	15	4	水中	水中:11 水|中:4	train=15
飲みながら	15	4	飲みながら	飲みながら:11 飲み|ながら:4	train=15
うんざりだ	14	4	うんざりだ	うんざりだ:10 うんざり|だ:4	train=13,val=1
お知らせください	14	4	お知らせ|ください	お知らせ|ください:10 お|知らせください:2 お知らせください:2	train=14
がな	14	4	が|な	が|な:10 がな:4	train=14
はいらない	14	4	は|いらない	は|いらない:10 はいらない:4	train=13,val=1
はな	14	4	は|な	は|な:10 はな:4	train=14
ばかだ	14	4	ばか|だ	ばか|だ:10 ばかだ:4	train=14
ばかに	14	4	ばか|に	ばか|に:10 ばかに:4	train=14
まだまだ	14	4	まだまだ	まだまだ:10 まだ|まだ:4	test=1,train=13
切り倒した	14	4	切り倒した	切り倒した:10 切り|倒した:4	train=14
妹さん	14	4	妹さん	妹さん:10 妹|さん:4	train=14
我が国	14	4	我が|国	我が|国:10 我が国:4	train=14
緊急事態	14	4	緊急事態	緊急事態:10 緊急|事態:4	train=14
話せば	14	4	話せば	話せば:10 話せ|ば:4	train=14
身分証明書	14	4	身分|証明書	身分|証明書:10 身分証明書:4	train=14
野球チーム	14	4	野球|チーム	野球|チーム:10 野球チーム:4	train=14
こいつら	13	4	こいつら	こいつら:9 こいつ|ら:4	train=13
はいた	13	4	は|いた	は|いた:9 はいた:4	train=13
やってん	13	4	やって|ん	やって|ん:9 やってん:4	train=13
三日前	13	4	三日|前	三日|前:9 三日前:4	train=13
世界大戦	13	4	世界大戦	世界大戦:9 世界|大戦:4	train=12,val=1
夢見て	13	4	夢見て	夢見て:9 夢|見て:4	train=13
大気汚染	13	4	大気|汚染	大気|汚染:9 大気汚染:4	train=13
楽しんできて	13	4	楽しんで|きて	楽しんで|きて:9 楽しんで|き|て:3 楽しんできて:1	train=13
結婚生活	13	4	結婚生活	結婚生活:9 結婚|生活:4	train=13
いっぱいです	12	4	いっぱい|です	いっぱい|です:8 いっぱいです:4	train=12
